,category,id,location.latitude,location.longitude,location.street.id,location.street.name,location_subtype,Force,month,outcome_status,outcome_status.category,outcome_status.date,persistent_id
1409,robbery,72011383,53.476458,-2.236781,725897,On or near Brazil Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,826acb658a230ae780df0c3a222fbb03d75facd8419d9c867eac0604478ac74f
1410,robbery,72026808,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,2f05df68aab203c76fd9585164d08be01816d35565bf3b46b7a6c20bba54e586
1411,robbery,72062821,53.476007,-2.267575,726175,On or near Petrol Station,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,d74d037d66368e746296e029346ca6f3ac74b5abd9bee1cb50fc13b984e2a821
1412,robbery,72080567,53.486754,-2.243605,726031,On or near Walker's Croft,,GM Police,Feb,,Investigation complete; no suspect identified,2019-05,b793ca6fb76463763f1b1f06b26f110179cea0008df04b0d4abca726414a23ef
1413,robbery,72073614,53.482487,-2.228903,725839,On or near Binns Place,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,ecf30262ee47d2382dcf18aa10a11ba78757930effe211d70bb281de3979bb46
1414,robbery,72056072,53.478672,-2.240093,725913,On or near Parking Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,6362a912de2b9db2664a5f8fda2676d6ed0d517cb846d42feb5e5ab5224881ab
1415,robbery,72069465,53.487846,-2.245872,726098,On or near Breslyn Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,bef10876d4fe550f1947ceffddf020e5375a5d1eba666e330c1a369a40063b9b
1416,robbery,72076083,53.474106,-2.235337,723501,On or near Further/higher Educational Building,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,0db96d69b8bb530379b770f879135083b573bdf2752513cfc0f41fd449802de0
1417,robbery,72062476,53.473916,-2.240805,723434,On or near Wakefield Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-05,7b8c173d09e9189254d4c38decf5165d83b79a21e770454d7e3ad56fcfd01a53
1418,robbery,72045789,53.469546,-2.262924,723213,On or near Tatton Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,a0eb070b0b846c4dccfe5b6d64fd0009183227a427f080f58ca940b689ad000b
1419,robbery,72039431,53.481916,-2.240549,725934,On or near Sickle Street,,GM Police,Feb,,Awaiting court outcome,2019-04,8f68aaa0fa41ded4da0f69555fb4b4798be3565ea01846658849a2ec95288360
1420,robbery,72014244,53.478179,-2.239533,725940,On or near Reyner Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,5c97226e1dd22c56ed592e62a7b57760c61e62f391666cba3a2f684f4e83ef57
1421,robbery,72062716,53.487670,-2.261138,726227,On or near Cannon Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,37ccb28d87fcbd79e1f153a3e476cc0af2b0252a7dc6b2dbcf2e60a37aa13834
1422,robbery,72055840,53.479976,-2.235083,725963,On or near Hope Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,dbcf0e46413d254afaf661baa86c0a9c788db78fde04d042292550d8079e4dbc
1423,robbery,72073282,53.485418,-2.237554,725935,On or near Shudehill,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,c506b688ba9e196be2f5bf6ecfcf57acce56ea1581e8bb7546bfe27169ec02f9
1424,robbery,72009515,53.479595,-2.254413,726125,On or near Further/higher Educational Building,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,09930d7b5386860391bc01e3b3677688c6adef71b56a90044028776b45947f30
1425,robbery,72066692,53.471422,-2.263689,723259,On or near Hulme Hall Road,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,c3a7219582b1e36a972e461bab1cd3aff83cf69ff49f50dea361b742819f3808
1426,robbery,72016636,53.472452,-2.230928,723549,On or near Penfield Close,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,8a4d30b2874680b2f23acc27bf382f69aacb80f5b471c4ec7c08d3c7a74eafa3
1427,robbery,72071381,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Feb,,Investigation complete; no suspect identified,2019-05,ac646daac3c880734487eb3810087aa4133c0de946973b54043656938714006a
1428,robbery,72071263,53.477477,-2.239785,725903,On or near Nightclub,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,2b6b59c457d53d4ce7f4b54d99740603c1317c7334c8bc0dc0daf145d120216e
1429,robbery,72030205,53.476724,-2.238922,725904,On or near Nightclub,,GM Police,Feb,,Unable to prosecute suspect,2019-03,cdfdd27395888cb8a1f762449cfdb2aaa76716e3339bf90893cf3069b78df5e9
1430,robbery,72053737,53.476724,-2.238922,725904,On or near Nightclub,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,2aac639a07b2a049f378ced33c3378a6d9267e03b940a7ebce8ae99abb5758d9
1431,robbery,72069480,53.474162,-2.247977,723410,On or near Albion Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,086ed7d7f12a2527c366e7b55fcc901f7222da06aa763f3f53838b5268b1ea44
1432,robbery,72073130,53.469546,-2.262924,723213,On or near Tatton Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,aaf486828c1e3da72ae821413b07f267e82b7f14ae0750f51c2ce010b36ed009
1433,shoplifting,72020716,53.483698,-2.243949,726021,On or near Parking Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,00fdf19afc2f939eefdf113676fd4d36083346948033e101c89700deb5506dee
1434,shoplifting,72039848,53.479273,-2.253793,726026,On or near Young Street,,GM Police,Feb,,Offender sent to prison,2019-02,a567b79c7813c0a1833ad402aeb63b8c3a150a0aa7e69c09a37bfde492a9cd55
1435,shoplifting,72073847,53.476007,-2.267575,726175,On or near Petrol Station,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,4722c87aa83a2cce4205c82a67d9c7bd8a34d9f665fd61160bd2f5012a30e7e4
1436,shoplifting,72020731,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Further investigation is not in the public interest,2019-02,5999a10e75775fdae8237f76de6f31c9961764718cc8bf5e5c78fb07fa3e4c62
1437,shoplifting,72020740,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,1db95c1f82548e016180cf18670fd3a54a3033bb6a3327886d2bd13383b1c9f8
1438,shoplifting,72051709,53.482627,-2.240176,726014,On or near Shopping Area,,GM Police,Feb,,Awaiting court outcome,2019-02,47460c32ad12b16327a235bca6d1d7b9a7f4648296885dbc7dc5737b05c1a7bc
1439,shoplifting,72020752,53.474767,-2.242000,723497,On or near Supermarket,,GM Police,Feb,,Unable to prosecute suspect,2019-02,d92f9cd601cf5510824fd6df7fb6e7d038a26cede33408fb95bc9ce598000502
1440,shoplifting,72043009,53.483271,-2.237362,725941,On or near Red Lion Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,14fa42402b6448913919f197e55c07061e3dac8665935948d451e915d704a538
1441,shoplifting,72043063,53.482627,-2.240176,726014,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,f62e794b016031c721fb19f2e301253c5f5255eb31046685834f1a517bc867e1
1442,shoplifting,72049257,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Further investigation is not in the public interest,2019-02,7c641cf6ccd17e1c210ae2e75b6d376d786296181cb91d045ce9530c178d6e5e
1443,shoplifting,72051662,53.481080,-2.226937,725796,On or near Lomax Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,e006e284ebc17391e6d2c06e9750c896dd821ec980ad935a1239b47d02b04393
1444,shoplifting,72054004,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Unable to prosecute suspect,2019-02,c116cc2fb01bfb65481b5546d2ffcc4e9b5ef745856b626a9e5f0675b778be7b
1445,shoplifting,72049272,53.484064,-2.240726,725996,On or near Bus/coach Station,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,9e48f6e5d2decdbefba5e40c6d0a8137bd89508aaefc87d6a559e46389bdbdf9
1446,shoplifting,72020918,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Unable to prosecute suspect,2019-02,dce479646137e89d5dc7e4acf750ab4adaac8efc5a00bf74ed43e9ac088de366
1447,shoplifting,72020935,53.483698,-2.243949,726021,On or near Parking Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,b1b2de168324669c53879e49307a08b59d7485ad9c260441eafde02050de6097
1448,shoplifting,72020944,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,fe616bf4283605c7674c97181d36f73c2a722b19840205e5c21d7bf44cdd6d4e
1449,shoplifting,72020962,53.484639,-2.240835,725969,On or near Garden Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,eb62993cb2037b44e31320361f40397708f15d6b557f1406a54da0cdce6485f5
1450,shoplifting,72014285,53.484922,-2.234176,726142,On or near Foundry Lane,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,04decab225106258e4291df665fa8bd1bfb5651c0407caf60d7eed2b4a9c1b0a
1451,shoplifting,72043122,53.481660,-2.246846,726052,On or near Police Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,270b66d268bd25a4f9a6c4ca5a17e4e62958db7f84f55cff9af09080497f799c
1452,shoplifting,72049782,53.476007,-2.267575,726175,On or near Petrol Station,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,4a1e575ef66f9f63256c02f1b99aa4816410f6f7df4a54891c48ca3c50dfc06e
1453,shoplifting,72039900,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,dfb845f9e08ac9730680ae2ca11375f15dff0875be7f926be792c63cb4055ed5
1454,shoplifting,72033928,53.479278,-2.267882,726237,On or near Barlow Road,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,b8ce33ace95f624ac3e1e9b51e994b607ae4912345aa1bb3d50260eb1dfcdb81
1455,shoplifting,72009430,53.479625,-2.248763,726082,On or near Deansgate,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,31acaa374fe845eba820b32ae3bddba948d2fdb1772b6c3cfd9c811e17f887bd
1456,shoplifting,72043190,53.483839,-2.245216,726124,On or near Shopping Area,,GM Police,Feb,,Unable to prosecute suspect,2019-02,2af9ac6b97ccaf03c6802a84d0001d1034d096c8c6b7d4c27f47713cc11fa875
1457,shoplifting,72033731,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,5f47965671ae694b2deb34cedcaa7fe7dd68f889691cd7df7d7fb4f7d4e8425f
1458,shoplifting,72077966,53.482450,-2.243339,726009,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,917bee66a54945a32a785cdfffccf7ae2efb72d6435d851cc7e42e423d3930f7
1459,shoplifting,72039821,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,0e82285bf2cb11b91e631d35d438cd3c38bd345abf1cb2476915f13947e752cc
1460,shoplifting,72033652,53.483698,-2.243949,726021,On or near Parking Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,0360eb047d2aa890ff6f8811287f248015dabb760fa83b1efb8de36fd69c1d83
1461,shoplifting,72039719,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,f4b5ca78b4c3f768a2ec6735b83aa812e18bd01483d787b2a833b55d895332f9
1462,shoplifting,72030344,53.482450,-2.243339,726009,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,0511c1ff5aed58723fb5b574929401367d7d43bdbdf89292e0ce34b13ec07a66
1463,shoplifting,72023792,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,708f4a65f68280e31a31abab9f2de69628c95f439334d5d6d95b7b6d5a06d907
1464,shoplifting,72023799,53.475729,-2.242156,723314,On or near Oxford Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,a27942b655983cbe2407415b9f52dcb1d2b792e008109275e7f3a4ddd9b43703
1465,shoplifting,72039668,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,afb19666554c435d5b35d3203e7a845f7ab7ff5919039e7b9b27486f57c92131
1466,shoplifting,72051776,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Unable to prosecute suspect,2019-02,df871fb3147ef6a062b416796c2b7304596a21d85e7a60c9c1e09d24397fd567
1467,shoplifting,72062656,53.481080,-2.226937,725796,On or near Lomax Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,2f028f689d5b7a347aad1a5516b94c788643890df1fc0791050680812383addb
1468,shoplifting,72062574,53.480277,-2.237782,725946,On or near Parker Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,0eaba08dfe92e1666db715c8ca6dc0a2d83c26abdf6b3c8078b7698b08d8aad1
1469,shoplifting,72080469,53.483688,-2.235465,725986,On or near Carpenters Lane,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,b2b9d3524bafb021cd580c4dcf2eab3e6b6cbd8603b9186c79996bdf7cdbd423
1470,shoplifting,72011635,53.481080,-2.226937,725796,On or near Lomax Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-04,c27aac16cb6ed94b4b18eb144c40dafdc7b24308a22b463bca2ab57a3ef12580
1471,shoplifting,72020845,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,c05cdbe9f780ca291456151c73258b78b3a03193f85e19d5cf14a1b438cac702
1472,shoplifting,72062552,53.481080,-2.226937,725796,On or near Lomax Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,3b090e5646877f896bc58af846c8f0c2dd8a3b0a33582ae2579a215e5ad18924
1473,shoplifting,72011388,53.482460,-2.238231,725988,On or near Bridgewater Place,,GM Police,Feb,,Unable to prosecute suspect,2019-02,9b8d8a1d0693cef09657c0cd62b77e9f939f09e7f90d637d62ad91ec48a8a2bc
1474,shoplifting,72071371,53.483430,-2.238508,726016,On or near Supermarket,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,fe0e95c121a7fa4c95b171a5923280fa6d7068be450b94fe099dc992ff934df4
1475,shoplifting,72011655,53.484647,-2.241378,725921,On or near Withy Grove,,GM Police,Feb,,Awaiting court outcome,2019-05,b20ea0f1cc46aecdd19e59a70a2c3bfdb0b20a0d0408a25993959aefb2b81f42
1476,shoplifting,72069365,53.484647,-2.241378,725921,On or near Withy Grove,,GM Police,Feb,,Further investigation is not in the public interest,2019-02,e2a00f455e050085855e8c75f96b69519325eef392e6ed1495e07fd65c277f50
1477,shoplifting,72080643,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Status update unavailable,2019-06,30b088afb9e5c5a8f90c1c0528a174f4b75277c241b8f2a438b30e7adecf86b8
1478,shoplifting,72051807,53.479270,-2.242372,725998,On or near Nightclub,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,be706dd001080494210ff2ba4b6847924c730508c40addb143dcdffbf0449963
1479,shoplifting,72039664,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,fe20b3ed0357bfd523071fa1362571bf7b235d40aa2cbc4bdcfd5d4415410764
1480,shoplifting,72062541,53.481080,-2.226937,725796,On or near Lomax Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,c9124d96df9d7b16cdc661a4bcc077f71593eb5e5b7909d5400a93c8e6f196cb
1481,shoplifting,72064512,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,bc3cb49f731a4588edfa41451339a71325e1fef017990c9b73c5a8580040e2b1
1482,shoplifting,72043179,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Unable to prosecute suspect,2019-05,339f5e57c86521f306e85ca1c14556589b9037c13d5dd4cf07c674d603dc196e
1483,shoplifting,72064525,53.481660,-2.246846,726052,On or near Police Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,63dc93d79ed29aead9c5d824b67863cb25e9c50ed3ca89f585da69a724d23b83
1484,shoplifting,72080785,53.482879,-2.244502,726111,On or near Theatre/concert Hall,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,430e14854f6587a466f5e92b310fbd5136fe83fb4c102f6af9b29710f0f78663
1485,shoplifting,72020761,53.484064,-2.240726,725996,On or near Bus/coach Station,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,f7bc1b93fe39900ec7fa55e38dd6ae4e783983547cecfdb67b2ce6f8161b053e
1486,shoplifting,72064849,53.482450,-2.243339,726009,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,66a7b79b484c436154a249de314c4e65313ab38fe043a25918566199f9bbc227
1487,shoplifting,72064860,53.483698,-2.243949,726021,On or near Parking Area,,GM Police,Feb,,Unable to prosecute suspect,2019-02,919569e451926449b035767b7b8be0030bbd2cc4d4a756885679dbbc4dd14361
1488,shoplifting,72023747,53.484647,-2.241378,725921,On or near Withy Grove,,GM Police,Feb,,Unable to prosecute suspect,2019-03,48ccc5e3eabb5627e690728ca10ce5b7204c193a466241e2faec65a901e5965e
1489,shoplifting,72020757,53.482460,-2.238231,725988,On or near Bridgewater Place,,GM Police,Feb,,Unable to prosecute suspect,2019-02,09afc6aaf3a0c7535f8a0a29d7702e7dab85ce3fda79d50a64e0adb6f908982f
1490,shoplifting,72046014,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,34ec09daa7c8265e69decb0725b9bb6d667da8727e3f8584f64664bd6de8ff47
1491,shoplifting,72066823,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Feb,,Unable to prosecute suspect,2019-02,c9fa7d7f147ac0d824fe8a31d1b752db0b6878561073008043e51a40711d8715
1492,shoplifting,72062435,53.482340,-2.244137,710495,On or near Cross Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-03,bdc7803bc959b2459d0f81330eb32694c841c8b144a7c78999a4ee798e5073b3
1493,shoplifting,72023820,53.480951,-2.246375,726044,On or near South King Street,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,0aa709b85895e765718a49713ef902cfc387c72662a33df9f69666ccd58b449b
1494,shoplifting,72080631,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Further investigation is not in the public interest,2019-03,720fb3ce8756dd5d9823fdf64f6b2a629935566f4c60ba33ec0972fabf798579
1495,shoplifting,72011603,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Feb,,Investigation complete; no suspect identified,2019-02,08c693d976124ad22b456ea50ed1ee6a00b7e8ee2eaf959ea0f5e26199d26ff2
