pokemon_id,pokemon_name,form,bol_release,max_cp,base_hp,base_attack,base_defense,Grass,Fire,Water,Bug,Normal,Dark,Poison,Electric,Ice,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Dragon,Steel,Flying,pct_catch,pct_flee,fast_moves,charge_moves,img_link
502,Dewott,Normal,1,1741,181,159,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,Fury CutterWater Gun,Aqua TailX-ScissorWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png
503,Samurott,Normal,1,2826,216,212,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,Fury CutterWaterfall,MegahornBlizzardHydro Pump,https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png
504,Patrat,Normal,1,791,128,98,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,BiteTackle,DigHyper FangGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png
505,Watchog,Normal,1,1819,155,165,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,BiteLow Kick,Hyper FangGrass KnotCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png
506,Lillipup,Normal,1,915,128,107,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,TackleTake Down,DigRock TombThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png
507,Herdier,Normal,1,1583,163,145,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25%,9%,LickTake Down,DigThunderboltPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png
508,Stoutland,Normal,1,2827,198,206,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5%,5%,LickTake DownIce Fang,Play RoughWild ChargeCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png
509,Purrloin,Normal,1,772,121,98,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Sucker PunchScratch,Dark PulseNight SlashPlay Rough,https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png
510,Liepard,Normal,1,1846,162,187,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,SnarlCharm,Dark PulsePlay RoughGunk Shot,https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png
511,Pansage,Normal,1,956,137,104,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,Vine WhipScratch,Seed BombEnergy BallCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png
512,Simisage,Normal,1,2350,181,206,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,BiteVine Whip,Solar BeamGrass KnotCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png
513,Pansear,Normal,1,956,137,104,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,ScratchFire Spin,Flame ChargeFlame BurstCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png
514,Simisear,Normal,1,2350,181,206,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,BiteFire Spin,FlamethrowerFire BlastCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png
515,Panpour,Normal,1,956,137,104,94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,20%,ScratchWater Gun,Water PulseCrunchSurf,https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png
516,Simipour,Normal,1,2350,181,206,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,BiteWater Gun,Hydro PumpCrunchSurf,https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png
519,Pidove,Normal,1,848,137,98,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50%,20%,Quick AttackAir Slash,Heat WaveAerial AceAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png
520,Tranquill,Normal,1,1442,158,144,107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25%,9%,Steel WingAir Slash,Heat WaveAerial AceSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png
521,Unfezant,Normal,1,2734,190,226,146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5%,5%,Steel WingAir Slash,Hyper BeamHeat WaveSky Attack,https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png
522,Blitzle,Normal,1,882,128,118,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30%,10%,SparkQuick Attack,DischargeThunderboltFlame Charge,https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png
523,Zebstrika,Normal,1,2428,181,211,136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10%,7%,SparkLow Kick,DischargeFlame ChargeWild Charge,https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png
524,Roggenrola,Normal,1,1205,146,121,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50%,15%,TackleSmack Down,Stone EdgeBulldozeRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png
525,Boldore,Normal,1,2029,172,174,143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25%,7%,Mud-SlapSmack Down,Stone EdgeRock SlideBulldoze,https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png
526,Gigalith,Normal,1,3228,198,226,201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.5%,5%,Mud-SlapSmack Down,Rock SlideSolar BeamHeavy SlamSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png
527,Woobat,Normal,1,1016,163,107,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,50%,20%,ConfusionAir Slash,Aerial AcePsyshockAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png
528,Swoobat,Normal,1,1716,167,161,119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20%,7%,ConfusionAir Slash,Aerial AcePsychicFuture Sight,https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png
529,Drilbur,Normal,1,1376,155,154,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50%,20%,ScratchMud-Slap,DigDrill RunRock Tomb,https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png
530,Excadrill,Normal,1,3244,242,255,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20%,7%,Metal ClawMud-Slap,EarthquakeDrill RunRock SlideIron Head,https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png
531,Audino,Normal,1,1682,230,114,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5%,5%,PoundZen Headbutt,Hyper BeamDisarming VoiceDazzling Gleam,https://img.pokemondb.net/sprites/sword-shield/icon/audino.png
532,Timburr,Normal,1,1315,181,134,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50%,15%,Low KickPound,Low SweepRock TombBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png
533,Gurdurr,Normal,1,2169,198,180,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25%,7%,Low KickPoison Jab,Stone EdgeLow SweepBrick Break,https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png
534,Conkeldurr,Normal,1,3337,233,243,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.5%,5%,Poison JabCounter,Stone EdgeDynamic PunchFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png
535,Tympole,Normal,1,839,137,98,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50%,15%,Mud ShotBubble,Sludge WaveMud BombWater Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png
536,Palpitoad,Normal,1,1392,181,128,109,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25%,7%,Mud ShotBubble,Sludge WaveWater PulseEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/palpitoad.png
537,Seismitoad,Normal,1,2564,233,188,150,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.5%,5%,Mud ShotBubble,Sludge BombEarth PowerMuddy Water,https://img.pokemondb.net/sprites/sword-shield/icon/seismitoad.png
538,Throh,Normal,1,2562,260,172,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20%,7%,Low KickZen Headbutt,Low SweepBody SlamFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/throh.png
539,Sawk,Normal,1,2788,181,231,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20%,7%,Low KickPoison Jab,Low SweepBody SlamFocus Blast,https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png
543,Venipede,Normal,1,706,102,83,99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30%,10%,Bug BitePoison Sting,Sludge BombSignal BeamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png
544,Whirlipede,Normal,1,1144,120,100,173,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15%,5%,Bug BitePoison Sting,Sludge BombSignal BeamGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png
545,Scolipede,Normal,1,2447,155,203,175,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20%,7%,Bug BitePoison Jab,MegahornSludge BombX-ScissorGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/scolipede.png
550,Basculin,Blue_striped,1,2090,172,189,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,TackleWater Gun,Aqua JetAqua TailMuddy Water,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png
550,Basculin,Red_striped,1,2090,172,189,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,TackleWater Gun,Aqua JetAqua TailMuddy Water,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png
554,Darumaka,Normal,1,1442,172,153,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,9%,TackleFire Fang,Flame ChargeFire Punch,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png
555,Darmanitan,Standard,1,3105,233,263,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,TackleFire Fang,Rock SlidePsychicFocus BlastOverheat,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-standard.png
556,Maractus,Normal,1,2274,181,201,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,Poison JabBullet Seed,Aerial AcePetal BlizzardSolar Beam,https://img.pokemondb.net/sprites/sword-shield/icon/maractus.png
557,Dwebble,Normal,1,1224,137,118,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30%,10%,CutSmack Down,Rock TombX-ScissorRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png
558,Crustle,Normal,1,2542,172,188,200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10%,7%,Fury CutterSmack Down,Rock SlideX-ScissorRock Blast,https://img.pokemondb.net/sprites/sword-shield/icon/crustle.png
559,Scraggy,Normal,1,1372,137,132,132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30%,9%,Feint AttackRock Smash,Brick BreakFoul PlayAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png
560,Scrafty,Normal,1,2283,163,163,222,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10%,7%,CounterSnarl,Foul PlayAcid SprayPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/scrafty.png
561,Sigilyph,Normal,1,2550,176,204,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20%,7%,Zen HeadbuttAir Slash,PsybeamAncient PowerSignal BeamAir Cutter,https://img.pokemondb.net/sprites/sword-shield/icon/sigilyph.png
562,Yamask,Normal,1,982,116,95,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30%,10%,Zen HeadbuttAstonish,Dark PulseOminous WindShadow Ball,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png
563,Cofagrigus,Normal,1,2273,151,163,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10%,7%,Zen HeadbuttAstonish,Dark PulseShadow BallPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/cofagrigus.png
564,Tirtouga,Normal,1,1488,144,134,146,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30%,10%,BiteWater Gun,Ancient PowerBody SlamSurf,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png
565,Carracosta,Normal,1,2621,179,192,197,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10%,7%,Rock ThrowWater Gun,Ancient PowerBody SlamSurf,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png
566,Archen,Normal,1,1842,146,213,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30%,9%,Wing AttackQuick Attack,Ancient PowerDragon ClawCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png
567,Archeops,Normal,1,3331,181,292,139,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10%,7%,Wing AttackSteel Wing,Ancient PowerDragon ClawCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png
568,Trubbish,Normal,1,1000,137,96,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30%,9%,PoundTake Down,Seed BombGunk Shot,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png
569,Garbodor,Normal,1,2345,190,181,164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10%,7%,InfestationTake Down,Seed BombGunk ShotBody SlamAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/garbodor.png
572,Minccino,Normal,0,872,146,98,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,PoundCharm,Aqua TailThunderboltSwift,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png
573,Cinccino,Normal,0,2242,181,198,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10%,7%,PoundCharm,Hyper BeamAqua TailThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/cinccino.png
588,Karrablast,Normal,1,1182,137,137,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,Fury CutterPeck,Aerial AceDrill RunSignal BeamX-Scissor,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png
589,Escavalier,Normal,1,2889,172,223,187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5%,5%,Bug BiteCounter,MegahornAerial AceDrill RunAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/escavalier.png
590,Foongus,Normal,1,979,170,97,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30%,10%,Feint AttackAstonish,Body SlamGrass KnotEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png
591,Amoonguss,Normal,1,2140,249,155,139,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.5%,5%,Feint AttackAstonish,Sludge BombGrass KnotFoul Play,https://img.pokemondb.net/sprites/sword-shield/icon/amoonguss.png
594,Alomomola,Normal,1,2169,338,138,131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,Hidden PowerWaterfall,BlizzardHydro PumpPsychic,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png
595,Joltik,Normal,1,1023,137,110,98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30%,10%,Sucker PunchCharge Beam,DischargeBug BuzzCross Poison,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png
596,Galvantula,Normal,1,2206,172,201,128,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.5%,5%,Fury CutterVolt Switch,DischargeBug BuzzCross PoisonEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/galvantula.png
597,Ferroseed,Normal,1,941,127,82,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30%,9%,TackleMetal Claw,Flash CannonIron HeadGyro Ball,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png
598,Ferrothorn,Normal,1,2321,179,158,223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.5%,5%,Metal ClawBullet Seed,Flash CannonThunderPower WhipAcid SprayMirror Shot,https://img.pokemondb.net/sprites/sword-shield/icon/ferrothorn.png
599,Klink,Normal,1,956,120,98,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40%,10%,Charge BeamVolt Switch,Vise GripDischargeZap Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png
600,Klang,Normal,1,1847,155,150,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10%,7%,Thunder ShockCharge Beam,Vise GripThunderboltZap Cannon,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png
601,Klinklang,Normal,1,2637,155,199,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5%,5%,Thunder ShockCharge Beam,Hyper BeamFlash CannonZap CannonMirror Shot,https://img.pokemondb.net/sprites/sword-shield/icon/klinklang.png
607,Litwick,Normal,1,1006,137,108,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40%,9%,EmberAstonish,Heat WaveFlame ChargeFlame Burst,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png
608,Lampent,Normal,1,1708,155,169,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10%,7%,EmberAstonish,Heat WaveFlame BurstEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png
609,Chandelure,Normal,1,3268,155,271,182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5%,5%,HexFire Spin,Shadow BallOverheatEnergy Ball,https://img.pokemondb.net/sprites/sword-shield/icon/chandelure.png
610,Axew,Normal,1,1368,130,154,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40%,9%,ScratchIron Tail,Aqua TailDragon PulseDragon Claw,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png
611,Fraxure,Normal,1,2234,165,212,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10%,7%,Dragon TailIron Tail,Night SlashAqua TailDragon Claw,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png
612,Haxorus,Normal,1,3593,183,284,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5%,5%,CounterDragon Tail,EarthquakeNight SlashDragon ClawSurf,https://img.pokemondb.net/sprites/sword-shield/icon/haxorus.png
613,Cubchoo,Normal,1,1069,146,128,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30%,10%,Powder SnowCharm,Ice PunchPlay RoughIcy Wind,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png
614,Beartic,Normal,1,3042,216,233,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15%,5%,Powder SnowCharm,Ice PunchPlay RoughSurf,https://img.pokemondb.net/sprites/sword-shield/icon/beartic.png
615,Cryogonal,Normal,1,2798,190,190,218,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20%,7%,Ice ShardFrost Breath,Night SlashWater PulseSolar BeamAurora Beam,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png
616,Shelmet,Normal,1,834,137,72,140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,10%,AcidInfestation,Bug BuzzSignal BeamBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png
617,Accelgor,Normal,1,2441,190,220,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15%,5%,AcidInfestation,Bug BuzzSignal BeamFocus BlastAcid Spray,https://img.pokemondb.net/sprites/sword-shield/icon/accelgor.png
622,Golett,Normal,1,1189,153,127,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30%,10%,Mud-SlapAstonish,Shadow PunchBrick BreakNight Shade,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png
623,Golurk,Normal,1,2854,205,222,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15%,5%,Mud-SlapAstonish,Shadow PunchDynamic PunchEarth Power,https://img.pokemondb.net/sprites/sword-shield/icon/golurk.png
631,Heatmor,Normal,1,2395,198,204,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20%,7%,LickFire Spin,FlamethrowerThunder PunchPower-Up Punch,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png
632,Durant,Normal,1,2659,151,217,188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20%,7%,Bug BiteMetal Claw,Stone EdgeIron HeadX-Scissor,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png
633,Deino,Normal,1,1062,141,116,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40%,9%,Dragon BreathTackle,Dragon PulseBody SlamCrunch,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png
634,Zweilous,Normal,1,1839,176,159,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10%,7%,BiteDragon Breath,Dark PulseDragon PulseBody Slam,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png
635,Hydreigon,Normal,0,3625,211,256,188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5%,5%,BiteDragon Breath,Dark PulseFlash CannonDragon Pulse,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png
638,Cobalion,Normal,1,3022,209,192,229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2%,1%,Metal ClawZen Headbutt,Stone EdgeIron HeadClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png
639,Terrakion,Normal,1,3698,209,260,192,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2%,1%,Zen HeadbuttSmack Down,EarthquakeRock SlideClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png
640,Virizion,Normal,1,3022,209,192,229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2%,1%,Quick AttackZen Headbutt,Stone EdgeLeaf BladeClose Combat,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png
641,Tornadus,Incarnate,1,3345,188,266,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2%,1%,BiteAir Slash,Hyper BeamDark PulseHurricaneGrass Knot,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png
808,Meltan,Normal,1,1068,130,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30%,0%,Thunder Shock,Flash CannonThunderbolt,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png
809,Melmetal,Normal,1,3599,264,226,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30%,0%,Thunder Shock,Hyper BeamFlash CannonRock SlideThunderboltSuperpower,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png
