arrest_stats_id,team,team_name,team_preffered_name,team_city,team_conference,team_division,name,position,position_name,position_type,category,crime_category,description,outcome,season,arrestseasonstate,month,day,day_of_week
600,CHI,Bears,Chicago Bears,Chicago,NFC,North,David Terrell,WR,Wide Receiver,O,Reckless driving,License / Traffic,"Pulled over in Chicago, accused of reckless driving, driving with a suspended license and failure to yield.","Pleaded guilty to driving on a suspended license, six months of probation, $1,050 fine.",2004,InSeason,11,16,Tuesday
703,CHI,Bears,Chicago Bears,Chicago,NFC,North,David Terrell,WR,Wide Receiver,O,Battery,Assault / Battery,Accused of getting into an altercation with a parking valet at a Chicago nightclub. He believed his car was stolen.,Charge dropped.,2002,OffSeason,6,13,Thursday
642,CHI,Bears,Chicago Bears,Chicago,NFC,North,Rabih Abdullah,RB,Running Back,O,DUI,DUI,"Police said his SUV rolled over and gave him a concussion, accused him of drunk driving.","Pleaded guilty to DUI, sentenced to one year of probation, #1,344 fines and costs.",2003,InSeason,10,7,Tuesday
674,CHI,Bears,Chicago Bears,Chicago,NFC,North,Damon Moore,S,Safety,D,DUI,DUI,"Accused of driving wrong way on highway ramp in Columbus, Ohio, drunk driving, causing minor accident. Blood-alcohol measured at .18.","Found guilty, community service, released from team in April 2003.",2003,OffSeason,1,4,Saturday
725,PHI,Eagles,Philadelphia Eagles,Philadelphia,NFC,East,Damon Moore,S,Safety,D,Animal abuse,Other,Accused of abandoning Rottweiler puppy in a New Jersey field three days after buying it. He found the dog to be too much trouble.,"Pleaded guilty, 15 hours of community service and animal center, $2,000 fine.",2001,InSeason,11,20,Tuesday
683,CHI,Bears,Chicago Bears,Chicago,NFC,North,Bryan Robinson,DE,Defensive End,D,DUI,DUI,"Pulled over at 2:30 a.m., accused of driving with a suspended license, drunk driving and refusing a breath test, his second DUI arrest since June.","Pleaded guilty, 360 hours of community service, alochol treatment, 18 months probation.",2002,InSeason,10,18,Friday
701,CHI,Bears,Chicago Bears,Chicago,NFC,North,Bryan Robinson,DE,Defensive End,D,DUI,DUI,"Accused of drunk driving in Lake County, Ill.","Pleaded guilty, driver's license suspended.",2002,OffSeason,6,23,Sunday
780,CHI,Bears,Chicago Bears,Chicago,NFC,North,Bryan Robinson,DE,Defensive End,D,Battery,Assault / Battery,Accused of spitting on a woman's face at a bar in Chicago.,Resolution undetermined.,2000,OffSeason,6,11,Sunday
742,CHI,Bears,Chicago Bears,Chicago,NFC,North,Paul Edinger,K,Kicker,S,DUI,DUI,"Accused of drunk driving and crashing into mailboxes in Punta Gorda, Fla.",Pleaded guilty to a reduced charge of reckless driving.,2001,OffSeason,7,14,Saturday
753,CHI,Bears,Chicago Bears,Chicago,NFC,North,John Capel,WR,Wide Receiver,O,Drugs,Drugs,"Pulled over in Florida, accused of misdemeanor possession less than 20 grams of marijuana.",Diversion program. Team waived rights to him in July.,2001,OffSeason,5,5,Saturday
903,DEN,Broncos,Denver Broncos,Denver,AFC,West,Chad Kelly,QB,Quarterback,O,Trespassing,Other,The Englewood Colorado Police arrested and charged Kelly with first-degree criminal trespassing after a report of a man allegedly inside a home.,Resolution Undetermined.,2018,InSeason,10,22,Monday
887,DEN,Broncos,Denver Broncos,Denver,AFC,West,Adam Gotsis,DE,Defensive End,D,Sexual Assault,Sex,Accused of rape in an incident that happened in 2013 when Gotsis was a student at Georgia Tech.,Resolution Undetermined.,2018,OffSeason,3,7,Wednesday
882,DEN,Broncos,Denver Broncos,Denver,AFC,West,Carlos Henderson,WR,Wide Receiver,O,Drugs,Drugs,"Pulled over for speeding, cops found marijuana in the car.",Resolution Undetermined.,2018,OffSeason,1,14,Sunday
871,DEN,Broncos,Denver Broncos,Denver,AFC,West,Will Parks,S,Safety,D,Domestic violence,Domestic Violence,Accused of harassment and non-physical domestic violence in incident involving his former girlfriend.,Resolution Undetermined.,2017,OffSeason,3,31,Friday
814,DEN,Broncos,Denver Broncos,Denver,AFC,West,Cody Latimer,WR,Wide Receiver,O,Traffic warrant,License / Traffic,Latimer called police and alleged his girlfriend hit him. Police found outstanding traffic warrant from 2015 and arrested him for that.,Paid $311 to settle ticket.,2016,OffSeason,5,30,Monday
809,DEN,Broncos,Denver Broncos,Denver,AFC,West,Shiloh Keo,S,Safety,D,DUI,DUI,"Accused of drunken driving in Ada County, Idaho.
","Pleaded guilty to misdemeanor, one year probation, community service, fined nearly $1,000.",2016,OffSeason,2,13,Saturday
34,DEN,Broncos,Denver Broncos,Denver,AFC,West,John Boyett,S,Safety,D,Assault,Assault / Battery,"Accused of being drunk, head-butting and hitting a cab driver and trying to hide from police by stealing a shovel and covering himself in mulch.",Resolution undetermined. Team cut him the next day.,2014,InSeason,10,22,Wednesday
95,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,John Boyett,S,Safety,D,Public intoxication,Alcohol / Disorderly,"Accused of getting into an altercation with police, public intoxication and not departing a bar in Indianapolis when asked.",Resolution undetermined. Team cut him the next day.,2013,OffSeason,9,2,Monday
59,DEN,Broncos,Denver Broncos,Denver,AFC,West,T.J. Ward,S,Safety,D,Assault,Assault / Battery,Accused of throwing a glass at a female bartender after being told he couldn't buy at the strip club.,"Diversion program, four hours community service.",2014,OffSeason,5,22,Thursday
94,DEN,Broncos,Denver Broncos,Denver,AFC,West,Von Miller,LB,Linebacker,D,License,License / Traffic,"Pulled over for speeding in Arapahoe County, Colo., accused of driving with a suspended license. Second traffic issue in six weeks.","Pleaded guilty to traffic offenses, required to take driving class and do 24 hours of community service.",2013,InSeason,9,5,Thursday
98,DEN,Broncos,Denver Broncos,Denver,AFC,West,Von Miller,LB,Linebacker,D,Outstanding warrant,License / Traffic,"Arrested near Denver on warrant for failure to appear in court on previous traffic charges, including careless driving and driving without a license.",Resolution undetermined.,2013,OffSeason,8,11,Sunday
96,DEN,Broncos,Denver Broncos,Denver,AFC,West,Julius Thomas,TE,Tight End,O,Failure to appear,License / Traffic,"Pulled over for speeding, charged with failing to appear in court for previous traffic ticket from Jan. 25, 2013.","Pleaded guilty to having a defective vehicle, adding two points to license.",2013,OffSeason,8,28,Wednesday
111,DEN,Broncos,Denver Broncos,Denver,AFC,West,Quentin Saulsberry,C,Center,O,DUI,DUI,"Pulled over after 2 a.m., accused of drunken driving and lane violation in Arapahoe County, Colo.",Resolution undetermined.,2013,OffSeason,5,19,Sunday
128,DEN,Broncos,Denver Broncos,Denver,AFC,West,Quinton Carter,S,Safety,D,Fraud,Other,Accused of felony cheating at craps in North Las Vegas casino. He allegedly placed $5 chips on table after dice rolled.,Charges dropped.,2013,OffSeason,3,9,Saturday
158,DEN,Broncos,Denver Broncos,Denver,AFC,West,Elvis Dumervil,DE,Defensive End,D,"Assault, gun",Gun,Accused of aggravated assault with a firearm in Miami after allegedly lifting his shirt to show a gun to a motorist.,Charge dropped.,2012,OffSeason,7,14,Saturday
247,DEN,Broncos,Denver Broncos,Denver,AFC,West,Elvis Dumervil,LB,Linebacker,D,Assault,Assault / Battery,"Cited for assault, disturbing the peace after alleged altercation with parking lot attendant at Invesco Field after he forgot his credentials.",Charges dimissed five days before scheduled trial.,2010,InSeason,10,24,Sunday
186,DEN,Broncos,Denver Broncos,Denver,AFC,West,Knowshon Moreno,RB,Running Back,O,DUI,DUI,"Charged with drunken driving after being pulled over for speeding. License plate reportedly was ""SAUCED.""","Pleaded guilty to driving while impaired, 30-day suspended jail sentence, 24 hours community service.",2012,OffSeason,2,1,Wednesday
197,DEN,Broncos,Denver Broncos,Denver,AFC,West,Ryan McBean,DT,Defensive Tackle,D,Stalking,Other,"Accused of felony stalking, ordered to cease contact with victim.",Resolution undetermined.,2011,InSeason,10,14,Friday
202,DEN,Broncos,Denver Broncos,Denver,AFC,West,Matt Prater,K,Kicker,S,DUI,DUI,Accused of drunk driving after allegedly backing his Chevy Trailblazer into parked car and fleeing the scene.,Resolution undetermined.,2011,OffSeason,8,2,Tuesday
409,DEN,Broncos,Denver Broncos,Denver,AFC,West,Matt Prater,K,Kicker,S,DUI,DUI,"Accused of drunken driving in Orlando, Fla., refusing breath test.","Pleaded no contest to refusing to submit to test, 50 hours of community service, license suspended for six months.",2008,OffSeason,1,24,Thursday
237,DEN,Broncos,Denver Broncos,Denver,AFC,West,Laurence Maroney,RB,Running Back,O,"Drugs, gun",Gun,"Pulled over in St. Louis, accused of unlawful possession of guns and drugs with other men.",Acquitted.,2011,OffSeason,1,17,Monday
240,DEN,Broncos,Denver Broncos,Denver,AFC,West,Kevin Alexander,LB,Linebacker,D,Domestic violence,Domestic Violence,Girlfriend accused him of shoving and striking her in the face. Charged with battery and assault.,Charges dropped for a lack of evidence. Alexander cut by Broncos a day after arrest.,2010,InSeason,12,20,Monday
242,DEN,Broncos,Denver Broncos,Denver,AFC,West,Perrish Cox,CB,Cornerback,D,Sexual assault,Sex,Accused of impregnanting woman after she passed out at his home.,Acquitted.,2010,InSeason,12,9,Thursday
246,DEN,Broncos,Denver Broncos,Denver,AFC,West,D.J. Williams,LB,Linebacker,D,DUI,DUI,Pulled over on suspicion on drunk driving in Denver at 2:40 a.m. Also cited for driving without headlights.,Convicted of DUI and sentenced to 30 days home arrest.,2010,InSeason,11,12,Friday
559,DEN,Broncos,Denver Broncos,Denver,AFC,West,D.J. Williams,LB,Linebacker,D,DUI,DUI,"Accused of drunk driving in Douglas County, Colo.","Pleaded guilty to impaired driving, probation, 24 hours of community service.",2005,InSeason,9,23,Friday
271,DEN,Broncos,Denver Broncos,Denver,AFC,West,Ronald Fields,DT,Defensive Tackle,D,Gun,Gun,"Pulled over in Houston upon witness seeing Fields waving a gun at a club, then driving off, charged with misdemeanor.",Resolution undetermined.,2010,OffSeason,5,8,Saturday
303,DEN,Broncos,Denver Broncos,Denver,AFC,West,Richard Quinn,TE,Tight End,O,Domestic violence,Domestic Violence,Live-in girlfriend accused him of shaking her to the ground and taking away the phone during an argument in Denver.,Charges dropped.,2009,OffSeason,9,7,Monday
329,DEN,Broncos,Denver Broncos,Denver,AFC,West,Brandon Marshall,WR,Wide Receiver,O,Domestic dispute,Domestic Violence,Accused of disorderly conduct in Atlanta after fight with fiance.,Charges dropped.,2009,OffSeason,3,1,Sunday
394,DEN,Broncos,Denver Broncos,Denver,AFC,West,Brandon Marshall,WR,Wide Receiver,O,Domestic violence,Domestic Violence,"Accused of hitting his girlfriend on March 4, misdemeanor battery.",Acquitted. NFL suspended him one game.,2008,OffSeason,3,6,Thursday
423,DEN,Broncos,Denver Broncos,Denver,AFC,West,Brandon Marshall,WR,Wide Receiver,O,DUI,DUI,"Pulled over for driving erratically in Denver, charged with drunk driving. Blood-alcohol registered at .116.","Pleaded guilty to reduced charge of driving while impaired, $1,100 fine, one year probation.",2007,InSeason,10,22,Monday
456,DEN,Broncos,Denver Broncos,Denver,AFC,West,Brandon Marshall,WR,Wide Receiver,O,Domestic violence,Domestic Violence,"Charged with false imprisonment in dispute with girlfriend, accused of hitting her car window and blocking her taxi.",Diversion program. Charge dropped if he completed anger management.,2007,OffSeason,3,26,Monday
396,DEN,Broncos,Denver Broncos,Denver,AFC,West,Marcus Thomas,DT,Defensive Tackle,D,Drugs,Drugs,"Pulled over in Florida, accused of cocaine possession after police said the found the drug and gun in truck.",Charges dropped.,2008,OffSeason,3,1,Saturday
400,DEN,Broncos,Denver Broncos,Denver,AFC,West,Andre Hall,RB,Running Back,O,License,License / Traffic,Arrest warrant issued stemming from driving without valid license in Florida and not appearing in court afterward.,Paid $513 bond.,2008,OffSeason,2,19,Tuesday
411,DEN,Broncos,Denver Broncos,Denver,AFC,West,Daniel Graham,TE,Tight End,O,Domestic violence,Domestic Violence,"Suspected of harrasing former girlfriend, who told law enforcement he struck a bedpost during argument about sale of home.",Charge dropped.,2008,OffSeason,1,11,Friday
416,DEN,Broncos,Denver Broncos,Denver,AFC,West,Todd Sauerbrun,P,Punter,S,"Alcohol, assault",Alcohol / Disorderly,Cited for simple assault after incident outside restaurant involving a cab driver. Police said he was taken to detox facility.,"Pleaded guilty to distrubing the peace, 24 hours of community service, deferred judgment.",2007,InSeason,12,8,Saturday
596,CAR,Panthers,Carolina Panthers,Charlotte,NFC,South,Todd Sauerbrun,P,Punter,S,DUI,DUI,"Pulled over in Charlotte, accused of speeding and drunk driving.","Pleaded guilty to driving while impaired, $100 fine, one year of probation, 30-day driving ban in state.",2004,InSeason,12,15,Wednesday
417,DEN,Broncos,Denver Broncos,Denver,AFC,West,Darrell Hackney,QB,Quarterback,O,DUI,DUI,"Pulled over about 2:20 a.m., accused of drunk driving.",Resolution undetermined.,2007,InSeason,12,1,Saturday
445,DEN,Broncos,Denver Broncos,Denver,AFC,West,David Kircus,WR,Wide Receiver,O,Assault,Assault / Battery,"Accused of punching a man in his face at a party, breaking his facial bones.","Pleaded guilty to misdemeanor assault, two years probation, later held liable in civil case.",2007,OffSeason,5,20,Sunday
572,DET,Lions,Detroit Lions,Detroit,NFC,North,David Kircus,WR,Wide Receiver,O,DUI,DUI,"Pulled over in Ottawa County, Mich., for driving erratically, accused of drunk driving. Blood-alcohol at .15.","Pleaded guilty to misdemeanor, $850 in fines and costs, one day in jail with credit for time served.",2005,OffSeason,6,25,Saturday
493,DEN,Broncos,Denver Broncos,Denver,AFC,West,Sam Brandon,S,Safety,D,Violating court order,Other,Warrant issued for alleged violatoin of restraining order and bond conditions stemming from arrest.,Suspended two games for previous arrests.,2006,InSeason,9,27,Wednesday
570,DEN,Broncos,Denver Broncos,Denver,AFC,West,Sam Brandon,S,Safety,D,Domestic violence,Domestic Violence,"Accused of third-degree assault and causing property damage in domestic incident in Douglas County, Colo.",NFL suspended him two games in 2007.,2005,OffSeason,7,4,Monday
617,DEN,Broncos,Denver Broncos,Denver,AFC,West,Sam Brandon,S,Safety,D,Domestic violence,Domestic Violence,Accused of misdemeanor child abuse and criminal mischief in domestic dispute.,Charges dropped.,2004,OffSeason,6,2,Wednesday
520,DEN,Broncos,Denver Broncos,Denver,AFC,West,Karl Paymah,CB,Cornerback,D,DUI,DUI,Police said they found him asleep behind the wheel of his Land Rover off the road near Denver while vehicle was still running.,"Found guilty of driving under the influence, 24 hours of community service, $542 fine, alcohol treatment.",2006,OffSeason,5,26,Friday
530,DEN,Broncos,Denver Broncos,Denver,AFC,West,Jake Plummer,QB,Quarterback,O,Property destruction,Other,"In alleged road rage incident, Plummer received misdemeanor summons after allegedly kicking a truck.","Diversion program, $26 for broken license-plate bracket.",2006,OffSeason,4,20,Thursday
593,DEN,Broncos,Denver Broncos,Denver,AFC,West,Willie Middlebrooks,CB,Cornerback,D,Domestic violence,Domestic Violence,Accused of beating up his girlfriend after his girlfriend called police and said he struck her and choked her at home near Denver.,"Pleaded guilty to misdemeanor assault, nine months of domestic violence classes, 18-month deferred sentence.",2004,InSeason,1,1,Saturday
651,DEN,Broncos,Denver Broncos,Denver,AFC,West,Daryl Gardener,DT,Defensive Tackle,D,Disorderly conduct,Alcohol / Disorderly,Accused of fighting with another customer during long wait to be seated at restaurant. Gardener tore ligament in wrist.,Resolution undetermined.,2003,OffSeason,7,18,Friday
653,DEN,Broncos,Denver Broncos,Denver,AFC,West,Russell Newman,DT,Defensive Tackle,D,Disorderly conduct,Alcohol / Disorderly,Accused of fighting with another customer during long wait to be seated at restaurant.,Resolution undetermined.,2003,OffSeason,7,18,Friday
656,DEN,Broncos,Denver Broncos,Denver,AFC,West,Dwayne Carswell,TE,Tight End,O,Domestic violence,Domestic Violence,Accused of choking and biting his girlfriend outside a nightclub in Atlanta and also obstructing police.,"Pleaded guilty to batter, one year of probation, one-game NFL suspension.",2003,OffSeason,7,4,Friday
759,DEN,Broncos,Denver Broncos,Denver,AFC,West,Dwayne Carswell,TE,Tight End,O,Domestic violence,Domestic Violence,"Accused of pulling a woman's hair and bruising her arm's in altercation in Pueblo, Colo.","Diversion program, community service.",2001,OffSeason,3,2,Friday
